id_siniestro,id_poliza,id_asegurado,id_vehiculo,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado_usd,monto_estimado_usd,monto_pagado_usd,estado,sucursal,ciudad_evento,descripcion,documentos_completos,id_beneficiario,tipo_beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,tuvo_parte_policial,tuvo_testigo,fault_responsable,etiqueta_fraude_simulada,ramo_pol,fecha_inicio,fecha_fin,prima_usd,suma_asegurada_usd,deducible_usd,canal_venta,ciudad,estado_poliza,tipo_cobertura,segmento,antiguedad_anios,ciudad_ase,num_polizas,reclamos_ultimos_12_meses,mora_actual,score_cliente_simulado,placa,chasis,motor,marca,modelo,anio_vehiculo,categoria,valor_comercial_usd,id_proveedor,nombre,tipo,ciudad_prov,antiguedad_anios_prov,lista_restrictiva,reclamos_asociados,porcentaje_casos_observados,monto_promedio_reclamado_usd
SIN-104422,POL-304422,ASE-203174,VEH-0304422,Vehículos,Choque,2025-04-06,2025-04-24,300.0,300.0,300.0,Liquidado,Salinas,Salinas,Iba transitando normal por Av. Naciones Unidas cuando un bus salió de un parqueadero sin mirar y me chocó. Ref. 790033.,True,PRV-NEW0054,Taller,128,237,18,2,False,False,Tercero,0,Vehículos,2024-11-29,2025-11-29,150.0,5000.0,100.0,App movil,Salinas,Vigente,Liability,Estándar,2,Salinas,1,0,False,800,NEW-4422,P00XKUE1NG9CER0M2,XJE65N7TSF,Volkswagen,Tiguan,2011,Crossover,4000.0,PRV-NEW0054,Auto Service Gomez,Taller,Latacunga,9,False,133,439,500.0
SIN-104423,POL-304423,ASE-201395,VEH-0304423,Vehículos,Choque,2026-05-14,2026-06-08,763.69,916.43,0.0,Pago Total,Portoviejo,Portoviejo,"Colisión múltiple en Av. 9 de Octubre con participación de 3 vehículos, condiciones tormenta eléctrica.",True,PRV-NEW0054,Taller,355,10,25,4,False,False,Tercero,0,Vehículos,2025-05-24,2026-05-24,150.0,5000.0,107.3,Banca seguros,Portoviejo,Vigente,Theft,Estándar,5,Portoviejo,2,1,False,580,NEW-4423,JPGDFFXMHEZKL80JM,XTAPHC9YTL,Ford,Edge,2020,Utility,4000.0,PRV-NEW0054,Auto Service Gomez,Taller,Latacunga,9,False,133,439,500.0
SIN-104424,POL-304424,ASE-203938,VEH-0304424,Vehículos,Choque,2024-12-14,2024-12-14,300.0,300.0,300.0,Pago Total,Latacunga,Latacunga,Iba transitando normal por Av. Quito cuando un tracto-mula salió de un parqueadero sin mirar y me chocó.,True,PRV-NEW0058,Taller,178,187,0,2,False,False,Compartido,0,Vehículos,2024-06-19,2025-06-19,150.0,5000.0,100.0,Broker,Latacunga,Vigente,Collision,Estándar,12,Latacunga,4,3,False,809,NEW-4424,WXZADHRV82VUETRP8,HS30R4GNUB,BMW,X5,2019,Hatchback,4000.0,PRV-NEW0058,Body Shop Gomez,Taller,Machala,23,False,69,246,500.0
SIN-104425,POL-304425,ASE-201639,VEH-0304425,Vehículos,Responsabilidad Civil,2025-04-27,2025-05-17,887.43,1064.92,0.0,Pago Total,Quito,Quito,Mi vehículo colisionó con un peatón en Plaza Las Américas. El afectado fue trasladado a clínica.,True,PRV-NEW0021,Perito,260,105,20,1,False,False,Asegurado,0,Vehículos,2024-08-10,2025-08-10,150.0,5000.0,197.6,Web,Quito,Vigente,Liability,Estándar,2,Quito,3,2,False,664,NEW-4425,N0YF6YC3JLXS8F5FM,P3VK5DV39V,Mazda,CX-5,2023,Utility,4000.0,PRV-NEW0021,Perito Sr. Mendoza,Perito,Loja,16,False,125,412,500.0
SIN-104426,POL-304426,ASE-201708,VEH-0304426,Vehículos,Choque,2024-06-23,2024-07-08,300.0,313.0,300.0,Pago Parcial,Otavalo,Otavalo,"Tras detenerme en la curva de la Universidad Central, una camioneta plata no logró frenar a tiempo y me embistió.",False,PRV-NEW0115,Taller,281,84,15,4,False,False,Compartido,0,Vehículos,2023-09-16,2024-09-15,150.0,5000.0,100.0,Banca seguros,Otavalo,Vigente,Collision,Joven,8,Otavalo,3,2,False,623,NEW-4426,TZVSR8R7K5DJKJDHF,U6HB3JSH1K,Chevrolet,Onix,2024,Pickup,4000.0,PRV-NEW0115,Mecanica Express Zambrano,Taller,Loja,14,False,294,418,500.0
SIN-104427,POL-304427,ASE-203600,VEH-0304427,Vehículos,Choque,2024-10-26,2024-11-19,1003.9,1204.68,0.0,Pago Parcial,Riobamba,Riobamba,En la intersección de Av. Republica con La Carolina otro conductor se pasó la señal de pare y colisionamos. Ref. 153620.,True,PRV-NEW0092,Taller,262,103,24,2,False,False,Compartido,1,Vehículos,2024-02-07,2025-02-06,150.0,5000.0,121.0,Web,Riobamba,Vigente,Theft,Premium,15,Riobamba,2,2,False,421,NEW-4427,A2Y0G5B9XAVYMCS37,FYT4RS7WDY,Volkswagen,Amarok,2013,Hatchback,4000.0,PRV-NEW0092,Taller Yepez,Taller,Loja,12,False,105,122,500.0
SIN-104428,POL-304428,ASE-204768,VEH-0304428,Vehículos,Choque,2024-08-21,2024-09-01,300.0,300.0,0.0,Liquidado,Santo Domingo,Santo Domingo,"Manejo defensivo en Av. Bolívar, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.",True,PRV-NEW0086,Perito,139,226,11,1,False,False,Asegurado,0,Vehículos,2024-04-04,2025-04-04,150.0,5000.0,100.0,Venta directa,Santo Domingo,Vigente,Collision,Premium,1,Santo Domingo,2,1,False,506,NEW-4428,XU8WVKDJ7VV5992GR,G43GJ6M9JW,Mercedes-Benz,GLC,2017,Sport,4000.0,PRV-NEW0086,Perito Dr. Granda,Perito,Machala,22,False,150,432,500.0
SIN-104429,POL-304429,ASE-201184,VEH-0304429,Vehículos,Choque,2023-04-07,2023-05-01,300.0,300.0,0.0,Reserva,Ibarra,Ibarra,"Manejo defensivo en Av. Galo Plaza, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.",True,PRV-NEW0138,Taller,94,271,24,1,False,False,Asegurado,0,Vehículos,2023-01-03,2024-01-03,150.0,5000.0,128.0,Banca seguros,Ibarra,Vigente,Collision,Estándar,15,Ibarra,3,3,False,654,NEW-4429,5HRUD6S03KJLNXG9E,N4M74Y3MX5,Hyundai,Accent,2016,Sport,4000.0,PRV-NEW0138,Taller Carrasco,Taller,Guayaquil,22,False,78,450,500.0
SIN-104430,POL-304430,ASE-204498,VEH-0304430,Vehículos,Choque,2024-07-20,2024-08-16,632.86,742.85,632.86,Pago Parcial,Cuenca,Cuenca,Iba transitando normal por Av. Amazonas cuando un SUV salió de un parqueadero sin mirar y me chocó. Ref. 968836.,False,PRV-NEW0025,Taller,94,271,27,1,False,False,Tercero,0,Vehículos,2024-04-17,2025-04-17,150.0,5000.0,154.8,Venta directa,Cuenca,Vigente,Comprehensive,Premium,12,Cuenca,2,0,False,702,NEW-4430,7UEXLXET4N17F3LMA,HHDU59SWSN,Chevrolet,Spark,2023,Crossover,4000.0,PRV-NEW0025,Frenos Rodriguez,Taller,Machala,9,False,240,467,500.0
SIN-104431,POL-304431,ASE-203285,VEH-0304431,Vehículos,Responsabilidad Civil,2025-09-18,2025-10-08,633.98,760.78,0.0,Reserva,Santo Domingo,Santo Domingo,Reclamo por afectación a vehículo de tercero en parqueadero del Sambo Park.,True,PRV-NEW0123,Taller,223,142,20,2,False,False,Tercero,0,Vehículos,2025-02-07,2026-02-07,150.0,5000.0,104.7,Broker,Santo Domingo,Vigente,Comprehensive,Estándar,12,Santo Domingo,3,3,False,330,NEW-4431,G9YC7N85PTXGNT26U,FZES9X2DAZ,BMW,X3,2023,SUV,4000.0,PRV-NEW0123,Taller Cabrera,Taller,Quito,7,True,269,495,500.0
SIN-104432,POL-304432,ASE-204380,VEH-0304432,Vehículos,Choque,2025-09-13,2025-10-04,926.65,1111.98,0.0,Reserva,Portoviejo,Portoviejo,Mi auto estaba estacionado en la calle el túnel de San Roque y al volver encontré daños evidentes en la capó. Ref. 542381.,True,PRV-NEW0008,Taller,359,6,21,4,False,False,Tercero,0,Vehículos,2024-09-19,2025-09-19,150.0,5000.0,140.3,App movil,Portoviejo,Vigente,Theft,Estándar,9,Portoviejo,1,1,False,357,NEW-4432,3HBWMYWAF9D0MYZVP,ZUESKEMPM1,Ford,EcoSport,2009,Hatchback,4000.0,PRV-NEW0008,Body Shop Salazar,Taller,Esmeraldas,22,False,362,239,500.0
SIN-104433,POL-304433,ASE-200312,VEH-0304433,Vehículos,Choque,2024-12-18,2025-01-02,300.0,300.0,0.0,Anticipo,Salinas,Salinas,Mi vehículo recibió impacto trasero de un tercero que circulaba en sin respetar la señal sobre la Av. Bolívar a la altura de la Universidad Central.,True,PRV-NEW0078,Perito,69,296,15,0,False,False,Tercero,0,Vehículos,2024-10-10,2025-10-10,150.0,5000.0,100.0,App movil,Salinas,Vigente,Comprehensive,Joven,18,Salinas,3,1,False,310,NEW-4433,TYAY41JB7XDYRCP0U,6JNH4ASSC8,Renault,Captur,2020,Crossover,4000.0,PRV-NEW0078,Perito Ing. Castro,Perito,Latacunga,14,False,104,314,500.0
SIN-104434,POL-304434,ASE-201527,VEH-0304434,Vehículos,Responsabilidad Civil,2023-02-06,2023-03-03,300.0,300.0,300.0,Liquidado,Latacunga,Latacunga,Reclamo de responsabilidad civil por daños causados a un tercero durante maniobra en Av. Mariscal Sucre. Ref. 174516.,False,PRV-NEW0131,Clínica,11,354,25,1,False,False,Asegurado,0,Vehículos,2023-01-26,2024-01-26,150.0,5000.0,100.0,Banca seguros,Latacunga,Vigente,Comprehensive,Premium,8,Latacunga,1,1,False,714,NEW-4434,2MZGBHBMTD82DL3WT,6ZM85VGYRV,Mazda,CX-3,2010,Hatchback,4000.0,PRV-NEW0131,Clínica La Lucia,Clínica,Esmeraldas,17,False,193,423,500.0
SIN-104435,POL-304435,ASE-200316,VEH-0304435,Vehículos,Choque,2025-06-13,2025-06-29,300.0,300.0,0.0,Negativa,Tulcan,Tulcan,El vehículo asegurado fue impactado lateralmente por un sedan que perdió el control en la rotonda del Tránsito debido a neblina.,True,PRV-NEW0136,Taller,299,66,16,4,False,False,Compartido,0,Vehículos,2024-08-18,2025-08-18,150.0,5000.0,100.0,Banca seguros,Tulcan,Vigente,Comprehensive,Estándar,4,Tulcan,3,3,False,710,NEW-4435,F1MKA3SUTFP33WGTX,KV9SH5KAYB,Toyota,Corolla,2009,Utility,4000.0,PRV-NEW0136,Mecanica Express Cordova,Taller,Otavalo,9,False,59,495,500.0
SIN-104436,POL-304436,ASE-204967,VEH-0304436,Vehículos,Pérdida Total,2023-07-12,2023-07-16,552.18,637.66,552.18,Liquidado,Santo Domingo,Santo Domingo,Pérdida total del vehículo por accidente grave en la Calle Pichincha. Daños estructurales irreparables. Ref. 404296.,True,PRV-NEW0125,Taller,27,338,4,3,False,False,Asegurado,0,Vehículos,2023-06-15,2024-06-14,150.0,5000.0,100.0,Broker,Santo Domingo,Vigente,Liability,Joven,3,Santo Domingo,1,1,False,482,NEW-4436,KGWMNUXHH37GS10W2,HYUEYW69BX,Suzuki,Swift,2010,Pickup,4000.0,PRV-NEW0125,Body Shop Salazar,Taller,Riobamba,17,False,78,246,500.0
SIN-104437,POL-304437,ASE-200861,VEH-0304437,Vehículos,Responsabilidad Civil,2025-06-20,2025-07-18,300.0,300.0,0.0,Reserva,Salinas,Salinas,Reclamo de responsabilidad civil por daños causados a un tercero durante maniobra en Av. Bolívar.,True,PRV-NEW0114,Taller,244,121,28,2,False,False,Tercero,0,Vehículos,2024-10-19,2025-10-19,150.0,5000.0,100.0,Banca seguros,Salinas,Vigente,Liability,Premium,16,Salinas,3,2,False,561,NEW-4437,B0H4DYHTNAR1YE5K8,MR9XNVCYS5,Chevrolet,Sail,2019,Crossover,4000.0,PRV-NEW0114,Servicentro Granda,Taller,Portoviejo,6,False,259,256,500.0
SIN-104438,POL-304438,ASE-200355,VEH-0304438,Vehículos,Choque,2024-10-10,2024-10-26,509.23,590.36,0.0,Reserva,Riobamba,Riobamba,Mi vehículo recibió impacto trasero de un tercero que circulaba en a alta velocidad sobre la Calle Pichincha a la altura de el puente de Guápulo.,True,PRV-NEW0054,Taller,80,285,16,0,False,False,Asegurado,0,Vehículos,2024-07-22,2025-07-22,150.0,5000.0,100.0,Web,Riobamba,Vigente,Comprehensive,Joven,14,Riobamba,1,3,False,781,NEW-4438,DRAET56YMAG848XPE,WVFSG94RG5,Mercedes-Benz,GLC,2021,Sedan,4000.0,PRV-NEW0054,Auto Service Gomez,Taller,Latacunga,9,False,133,439,500.0
SIN-104439,POL-304439,ASE-200879,VEH-0304439,Vehículos,Choque,2025-10-30,2025-11-23,999.86,1169.89,0.0,Pago Total,Esmeraldas,Esmeraldas,"Mientras realizaba un cambio de carril en la Av. Patria, un bus en mi punto ciego impactó mi puerta puerta del conductor. Ref. 467203.",True,PRV-NEW0113,Taller,295,70,24,0,False,False,Tercero,0,Vehículos,2025-01-08,2026-01-08,150.0,5000.0,185.9,Web,Esmeraldas,Vigente,Collision,Joven,6,Esmeraldas,4,0,False,737,NEW-4439,G59C939J87KSRVSUM,Z4MTHH471G,Toyota,Yaris,2024,Crossover,4000.0,PRV-NEW0113,Servi-Auto Jaramillo,Taller,Riobamba,13,False,231,374,500.0
SIN-104440,POL-304440,ASE-202771,VEH-0304440,Vehículos,Robo,2025-01-14,2025-01-20,309.02,370.82,0.0,Liquidado,Riobamba,Riobamba,"Tras dejar el vehículo en revisión técnica en Mall del Sol, este desapareció. Aún investigo.",True,PRV-NEW0009,Taller,173,192,6,0,False,False,Tercero,0,Vehículos,2024-07-25,2025-07-25,150.0,5000.0,100.0,App movil,Riobamba,Vigente,Collision,Estándar,2,Riobamba,2,0,False,637,NEW-4440,W6E5R6CW44E6KY90V,DEZJYBPJA2,Ford,Escape,2017,Pickup,4000.0,PRV-NEW0009,Auto Service Salazar,Taller,Ibarra,23,False,153,89,500.0
SIN-104441,POL-304441,ASE-200074,VEH-0304441,Vehículos,Choque,2024-10-02,2024-10-24,300.0,300.0,127.04,Pago Total,Tena,Tena,"Mientras realizaba un cambio de carril en la Calle Pichincha, un bus en mi punto ciego impactó mi puerta trasera. Ref. 462940.",True,PRV-NEW0109,Taller,259,106,22,4,False,False,Tercero,0,Vehículos,2024-01-17,2025-01-16,150.0,5000.0,100.0,App movil,Tena,Vigente,Liability,Estándar,11,Tena,2,1,False,369,NEW-4441,H33TYZ13NLR7T1ZST,8XJ2XGR428,Toyota,Prado,2011,Sport,4000.0,PRV-NEW0109,Servicentro Castro,Taller,Latacunga,15,False,351,540,500.0
SIN-104442,POL-304442,ASE-202414,VEH-0304442,Vehículos,Choque,2024-05-22,2024-06-12,595.38,714.46,595.38,Anticipo,Esmeraldas,Esmeraldas,En la intersección de Av. Río Amazonas con la Y otro conductor se pasó la señal de pare y colisionamos.,True,PRV-NEW0004,Taller,61,304,21,3,False,False,Asegurado,0,Vehículos,2024-03-22,2025-03-22,150.0,5000.0,106.5,Broker,Esmeraldas,Vigente,Comprehensive,Premium,16,Esmeraldas,3,2,False,429,NEW-4442,JJVP5PEKSTPZL8BLL,FLJPVY6N0L,BMW,X3,2010,Sport,4000.0,PRV-NEW0004,Pinturas Auto Rojas,Taller,Cuenca,24,True,396,311,500.0
SIN-104443,POL-304443,ASE-202064,VEH-0304443,Vehículos,Choque,2025-05-23,2025-05-23,641.1,754.03,0.0,Negativa,Loja,Loja,"Conduciendo por la Av. Río Amazonas en sentido oeste-este, un automotor me chocó por la parte lateral izquierdo. Se llamó a la policía y se levantó el parte.",True,PRV-NEW0053,Taller,190,175,0,2,True,False,Asegurado,0,Vehículos,2024-11-14,2025-11-14,150.0,5000.0,192.0,Broker,Loja,Vigente,Collision,Joven,4,Loja,4,3,True,316,NEW-4443,KBMAE7YHCJYUCMWVH,F0ZVTVFA96,Mazda,BT-50,2010,Utility,4000.0,PRV-NEW0053,Auto Service Lopez,Taller,Guayaquil,16,False,354,342,500.0
SIN-104444,POL-304444,ASE-203490,VEH-0304444,Vehículos,Choque,2023-10-04,2023-10-10,604.58,725.5,0.0,Liquidado,Ambato,Ambato,"Colisión múltiple en Av. Bolívar con participación de 3 vehículos, condiciones sol pleno. Ref. 588769.",True,PRV-NEW0021,Perito,52,313,6,4,False,False,Asegurado,0,Vehículos,2023-08-13,2024-08-12,150.0,5000.0,141.9,App movil,Ambato,Vigente,Collision,Estándar,11,Ambato,3,2,False,410,NEW-4444,718AY2PNABC63M3DA,BHZA2MJ9DT,Toyota,Yaris,2016,SUV,4000.0,PRV-NEW0021,Perito Sr. Mendoza,Perito,Loja,16,False,125,412,500.0
SIN-104445,POL-304445,ASE-201143,VEH-0304445,Vehículos,Choque,2024-08-18,2024-08-27,480.81,576.97,0.0,Reserva,Otavalo,Otavalo,Mi vehículo recibió impacto trasero de un tercero que circulaba en en reversa sobre la Av. Pichincha a la altura de La Carolina.,False,PRV-NEW0021,Perito,283,82,9,4,False,False,Tercero,0,Vehículos,2023-11-09,2024-11-08,150.0,5000.0,100.0,Venta directa,Otavalo,Vigente,Liability,Premium,12,Otavalo,4,0,True,506,NEW-4445,ZSH1BVB7XAX125NTS,4SU8HN0FMM,Nissan,X-Trail,2009,Pickup,4000.0,PRV-NEW0021,Perito Sr. Mendoza,Perito,Loja,16,False,125,412,500.0
SIN-104446,POL-304446,ASE-201656,VEH-0304446,Vehículos,Choque,2024-11-25,2024-11-30,512.09,614.51,0.0,Pago Parcial,Ambato,Ambato,En la intersección de Av. Pichincha con el túnel de San Roque otro conductor se pasó la señal de pare y colisionamos.,True,PRV-NEW0067,Perito,19,346,5,3,False,False,Asegurado,0,Vehículos,2024-11-06,2025-11-06,150.0,5000.0,124.2,Web,Ambato,Vigente,Theft,Joven,1,Ambato,4,2,False,440,NEW-4446,E2R04PP4ZKN7PM3S7,KJLAYSC2UV,Suzuki,Swift,2010,Utility,4000.0,PRV-NEW0067,Perito Lic. Cabrera,Perito,Otavalo,11,False,125,400,500.0
SIN-104447,POL-304447,ASE-200166,VEH-0304447,Vehículos,Choque,2025-05-29,2025-06-02,300.0,300.0,300.0,Pago Total,Portoviejo,Portoviejo,"Colisión múltiple en Av. Pichincha con participación de 3 vehículos, condiciones oscuridad total. Ref. 549682.",True,PRV-NEW0062,Taller,339,26,4,2,False,False,Asegurado,0,Vehículos,2024-06-24,2025-06-24,150.0,5000.0,100.0,Web,Portoviejo,Vigente,Comprehensive,Joven,1,Portoviejo,2,1,False,767,NEW-4447,158VP0JRR0ZUD2PPN,UCE77SWHLU,BMW,X3,2019,Crossover,4000.0,PRV-NEW0062,Mecanica Granda,Taller,Cuenca,12,False,114,341,500.0
SIN-104448,POL-304448,ASE-201666,VEH-0304448,Vehículos,Choque,2025-05-21,2025-06-15,300.0,300.0,0.0,Reserva,Babahoyo,Babahoyo,Mi auto estaba estacionado en la calle La Carolina y al volver encontré daños evidentes en la parachoques.,True,PRV-NEW0138,Taller,86,279,25,3,False,False,Tercero,0,Vehículos,2025-02-24,2026-02-24,150.0,5000.0,100.0,Broker,Babahoyo,Vigente,Collision,Estándar,15,Babahoyo,1,0,False,809,NEW-4448,8BNZH0H550KW52EJK,NUXGJFPXJN,Mazda,BT-50,2024,Hatchback,4000.0,PRV-NEW0138,Taller Carrasco,Taller,Guayaquil,22,False,78,450,500.0
SIN-104449,POL-304449,ASE-201777,VEH-0304449,Vehículos,Choque,2023-11-06,2023-11-10,300.0,300.0,0.0,Reserva,Esmeraldas,Esmeraldas,Salía del parqueadero del supermercado Megamaxi cuando otro automotor en reversa golpeó mi capó.,False,PRV-NEW0018,Perito,141,224,4,1,False,False,Tercero,0,Vehículos,2023-06-18,2024-06-17,150.0,5000.0,100.0,App movil,Esmeraldas,Vigente,Collision,Estándar,11,Esmeraldas,2,1,False,460,NEW-4449,PXWH8A7AS3FBXFK0D,NJVDNJYALW,Honda,CR-V,2018,Sedan,4000.0,PRV-NEW0018,Perito Dr. Aguilar,Perito,Ibarra,2,False,202,387,500.0
SIN-104450,POL-304450,ASE-202342,VEH-0304450,Vehículos,Pérdida Total,2024-09-09,2024-09-22,300.0,300.0,0.0,Negativa,Guayaquil,Guayaquil,Volcamiento en curva de el peaje sur con destrucción completa del vehículo. Ref. 940160.,True,PRV-NEW0001,Taller,85,280,13,1,True,False,Tercero,0,Vehículos,2024-06-16,2025-06-16,150.0,5000.0,100.0,Banca seguros,Guayaquil,Vigente,Comprehensive,Estándar,1,Guayaquil,3,3,False,310,NEW-4450,HCM2R09P2WN73RAGY,7HCLBWG3X5,Suzuki,Jimny,2014,Utility,4000.0,PRV-NEW0001,Taller Castro,Taller,Tulcan,17,False,160,398,500.0
SIN-104451,POL-304451,ASE-202315,VEH-0304451,Vehículos,Choque,2024-06-27,2024-07-17,300.0,300.0,300.0,Anticipo,Otavalo,Otavalo,"Manejo defensivo en Av. Pichincha, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.",True,PRV-NEW0060,Taller,328,37,20,4,False,False,Tercero,0,Vehículos,2023-08-04,2024-08-03,150.0,5000.0,100.0,Venta directa,Otavalo,Vigente,Theft,Joven,5,Otavalo,1,0,False,438,NEW-4451,GRUHVBW78D1E3RGTG,R9L4JJWVSW,Suzuki,Swift,2016,Sedan,4000.0,PRV-NEW0060,Auto Service Aguilar,Taller,Loja,21,True,147,237,500.0
SIN-104452,POL-304452,ASE-202883,VEH-0304452,Vehículos,Choque,2026-01-13,2026-01-24,300.0,300.0,300.0,Liquidado,Machala,Machala,"Colisión múltiple en Av. Eloy Alfaro con participación de 3 vehículos, condiciones sol pleno. Ref. 168043.",True,PRV-NEW0028,Taller,334,31,11,0,False,False,Tercero,0,Vehículos,2025-02-13,2026-02-13,150.0,5000.0,109.3,Broker,Machala,Vigente,Collision,Premium,17,Machala,3,2,False,686,NEW-4452,FGCRN208F8JBVUUJ2,PRY6UM1LMS,Ford,Edge,2013,Crossover,4000.0,PRV-NEW0028,Auto Service Salazar,Taller,Tulcan,18,False,203,265,500.0
SIN-104453,POL-304453,ASE-204172,VEH-0304453,Vehículos,Choque,2025-09-28,2025-10-06,406.08,487.3,406.08,Anticipo,Salinas,Salinas,Iba transitando normal por Av. Río Amazonas cuando un camioneta de carga salió de un parqueadero sin mirar y me chocó. Ref. 383840.,True,PRV-NEW0148,Taller,126,239,8,4,False,False,Asegurado,0,Vehículos,2025-05-25,2026-05-25,150.0,5000.0,100.0,Broker,Salinas,Vigente,Theft,Estándar,12,Salinas,3,2,True,451,NEW-4453,9FFYU5PVBRPD8MYRA,KLU2W1NS14,Honda,Civic,2010,Utility,4000.0,PRV-NEW0148,Servicentro Espinoza,Taller,Ambato,22,False,305,561,500.0
SIN-104454,POL-304454,ASE-200854,VEH-0304454,Vehículos,Choque,2025-01-07,2025-01-18,832.83,999.4,0.0,Reserva,Santo Domingo,Santo Domingo,El vehículo asegurado fue impactado lateralmente por un camioneta de carga que perdió el control en la rotonda del Tránsito debido a oscuridad total. Ref. 904961.,True,PRV-NEW0087,Clínica,279,86,11,4,False,False,Tercero,0,Vehículos,2024-04-03,2025-04-03,150.0,5000.0,123.5,App movil,Santo Domingo,Vigente,Comprehensive,Estándar,19,Santo Domingo,4,3,False,594,NEW-4454,G11A7SL17CJ64NMJN,BYG94FEP2M,Mazda,CX-3,2010,Hatchback,4000.0,PRV-NEW0087,Clínica San Pedro,Clínica,Tena,9,False,319,433,500.0
SIN-104455,POL-304455,ASE-203055,VEH-0304455,Vehículos,Choque,2025-08-13,2025-09-01,686.22,823.46,0.0,Pago Total,Cuenca,Cuenca,El vehículo asegurado fue impactado lateralmente por un tracto-mula que perdió el control en La Carolina debido a tormenta eléctrica. Ref. 121784.,True,PRV-NEW0103,Taller,114,251,19,0,False,False,Asegurado,0,Vehículos,2025-04-21,2026-04-21,150.0,5000.0,129.0,Venta directa,Cuenca,Vigente,Theft,Estándar,9,Cuenca,3,1,False,521,NEW-4455,5PYG5VV1LZ0Z15653,8JCC8F2JL3,Suzuki,Baleno,2017,Utility,4000.0,PRV-NEW0103,Servi-Auto Aguilar,Taller,Machala,2,False,63,465,500.0
SIN-104456,POL-304456,ASE-204700,VEH-0304456,Vehículos,Pérdida Total,2024-09-12,2024-09-20,615.32,738.38,0.0,Pago Parcial,Machala,Machala,Incendio total del vehículo por presunto cortocircuito mientras estaba estacionado.,False,PRV-NEW0134,Taller,295,70,8,0,False,False,Asegurado,0,Vehículos,2023-11-22,2024-11-21,150.0,5000.0,171.4,Venta directa,Machala,Vigente,Collision,Joven,17,Machala,2,0,False,793,NEW-4456,YD0G6NVPS98G6LLRR,WG0TEWD44Y,Renault,Duster,2009,Crossover,4000.0,PRV-NEW0134,Reparaciones Castro,Taller,Riobamba,24,False,265,507,500.0
SIN-104457,POL-304457,ASE-204639,VEH-0304457,Vehículos,Choque,2023-10-21,2023-10-26,1306.15,1363.67,1306.15,Pago Total,Manta,Manta,"Manejo defensivo en Av. Naciones Unidas, sin embargo el conductor delante frenó bruscamente provocando colisión por alcance.",True,PRV-NEW0034,Clínica,79,286,5,4,True,False,Tercero,0,Vehículos,2023-08-03,2024-08-02,150.0,5000.0,149.4,App movil,Manta,Vigente,Liability,Premium,4,Manta,2,1,True,727,NEW-4457,73VGGCFPF38BWMEGL,TW63RPF8XF,Hyundai,Creta,2009,Sedan,4000.0,PRV-NEW0034,Clínica Santa Familia,Clínica,Guayaquil,4,False,117,395,500.0
SIN-104458,POL-304458,ASE-202298,VEH-0304458,Vehículos,Choque,2025-09-08,2025-09-22,1450.94,1741.13,0.0,Reserva,Otavalo,Otavalo,"Estando detenido en el semáforo de el puente de Guápulo, un vehículo blanco no respetó la luz y me embistió.",True,PRV-NEW0004,Taller,224,141,14,2,False,False,Tercero,1,Vehículos,2025-01-27,2026-01-27,150.0,5000.0,184.8,Broker,Otavalo,Vigente,Comprehensive,Estándar,2,Otavalo,3,1,False,828,NEW-4458,W115NWF55N0MZFNJM,5ZN3LH1H71,Volkswagen,Polo,2010,Crossover,4000.0,PRV-NEW0004,Pinturas Auto Rojas,Taller,Cuenca,24,True,396,311,500.0
SIN-104459,POL-304459,ASE-202162,VEH-0304459,Vehículos,Choque,2024-03-25,2024-04-02,300.0,300.0,0.0,Reserva,Manta,Manta,En la intersección de Av. Bolívar con el CCI otro conductor se pasó la señal de pare y colisionamos.,False,PRV-NEW0102,Taller,33,332,8,1,False,False,Compartido,0,Vehículos,2024-02-21,2025-02-20,150.0,5000.0,196.2,Web,Manta,Vigente,Collision,Premium,15,Manta,1,0,True,414,NEW-4459,2FWCLGB00GAH7JJU9,W55WEEVX89,Honda,HR-V,2020,Hatchback,4000.0,PRV-NEW0102,Taller Yepez,Taller,Otavalo,19,False,399,143,500.0
SIN-104460,POL-304460,ASE-201219,VEH-0304460,Vehículos,Pérdida Total,2024-04-02,2024-04-29,651.98,758.62,651.98,Pago Total,Loja,Loja,Incendio total del vehículo por presunto cortocircuito mientras estaba estacionado.,True,PRV-NEW0142,Perito,29,336,27,2,False,False,Tercero,0,Vehículos,2024-03-04,2025-03-04,150.0,5000.0,114.1,Banca seguros,Loja,Vigente,Liability,Joven,12,Loja,4,2,False,655,NEW-4460,NV0HN0BY8RPF2YF0D,SDTZDDXRNV,Kia,Sportage,2009,Pickup,4000.0,PRV-NEW0142,Perito Ing. Salazar,Perito,Tulcan,17,False,246,270,500.0
